"","SpeciesSSet","Freq","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029"
"1","1",53,1,-0.00830671494311908,-0.00830525286963102,-0.00830103318457853,-0.00829334877496302,-0.00828353146055627,-0.00827503568066446,-0.00827176150589182,-0.00827540966620544,-0.00828374809873766,-0.00829149709568222,-0.00829363728966626,-0.00828854292642145,-0.00827815455934289,-0.00826541417717452,-0.00825218447271348,-0.00823974942120409,-0.0082298476841991,-0.00822300977727308,-0.00821523891382436,-0.00819792774739958,-0.00816276810394778,-0.00810658137171694,-0.00803044104013462,-0.00793516724410104,-0.00782061679526103,-0.00769055444262845,-0.00755549063957051,-0.00742684517771841,-0.00730736720150671,-0.0071892007635006,-0.007062468994955,-0.00692451037359665,-0.00677981191227617,-0.00663276757786768,-0.00648312160961884,-0.00632830766793768,-0.00616760305034791,-0.00600274095513753,-0.00583624769044766,-0.005671228711849,-0.00551222678582297,-0.0053642498480162,-0.0052303572383583,-0.00511127280292278,-0.00500780381211063,-0.00492250050487231,-0.00485788653510166,-0.0048134332933536,-0.0047851298406747,-0.00476799649340642,-0.00475848270032597,-0.0047545163262428
"10","2",53,1,-0.204948540114986,-0.182232305286495,-0.12074386223528,-0.0352143106433696,0.0225279822556841,0.0213763176851285,0.0015106085603569,0.0345185775749868,0.124515856556075,0.179151818903814,0.108842343306056,-0.0554442699400792,-0.177981041105284,-0.161452692159036,-0.0479142009900904,0.0427661252423368,0.0537896617229445,0.0358544518561295,0.0542361434467971,0.0938716521951082,0.0849869276031092,0.00326756104707027,-0.0923721304667628,-0.126855696386189,-0.0880532262351612,-0.0253008684099805,0.0139437402843843,0.0259939363264436,0.0350759808893062,0.0553893819063314,0.0748534456725056,0.0667772167590726,0.0137775754264666,-0.0702966644528429,-0.136817487964417,-0.13268225476198,-0.0504047213301768,0.052203575242225,0.0974493752259264,0.0623987960250645,0.00192012584141921,-0.0122938473785661,0.0275840573108344,0.0583944832217846,0.0232948406002857,-0.0567634888790689,-0.104012882150146,-0.0742804584942021,-0.00850024780088265,0.0173908505341491,-0.0175015825989093,-0.0613565441440378
"100","3",53,1,-0.00806022825592478,-0.00812738460796547,-0.00826253994867709,-0.00842915101422603,-0.00856531115369696,-0.00862410784326562,-0.00860112552117176,-0.00852119811994356,-0.00839872819800735,-0.00821529786010222,-0.00793631044835674,-0.00754397539075358,-0.00705151192432396,-0.00649074115205872,-0.00589221683520291,-0.00527548131815836,-0.0046501668216421,-0.00402040340725174,-0.00338740292370243,-0.00274800227835303,-0.00208969371029921,-0.00138883926829259,-0.000620931459192953,0.000219501292624713,0.00110702591344713,0.00199670666972818,0.00285102003220228,0.0036569364935497,0.00441882568502239,0.00514048939799938,0.00581983825744636,0.00646028248294783,0.00707999190611242,0.00770375033047666,0.00834582249266624,0.00900302537175524,0.00966198441599309,0.0103076565844327,0.0109255672631265,0.0115049344963176,0.0120462671166806,0.0125604977107452,0.0130503749569391,0.0134926753246289,0.0138497119464325,0.014104764774578,0.0142794844205505,0.014408886207534,0.0145050555519761,0.0145571281985801,0.0145648353115364,0.0145548302974796
"101","4",53,1,-0.0475736300089653,-0.0483053289718349,-0.0541521769311191,-0.0623531338450212,-0.0596556611974188,-0.037406925452339,-0.00488337938786887,0.0203900867790823,0.0328572131587557,0.0405070241774563,0.0464077239297993,0.0396851013860271,0.011920922441389,-0.0238477216347719,-0.0410724095509114,-0.0280813938728315,-0.00197375281128909,0.00933215834806678,-0.00447167442029262,-0.0286648666863187,-0.0415224494334461,-0.0347334917931146,-0.0157695880253843,0.00476152713330369,0.0230740167458616,0.0394336282087153,0.0496722199804138,0.0441545496430074,0.0172525119084503,-0.0229720193433778,-0.0563591327782065,-0.0634706073193847,-0.0388458804671448,0.00546077689308633,0.0474728712222285,0.0681754843817797,0.0619396140483004,0.0384674613199185,0.0149268871660551,0.00373397124276886,0.00505042978475601,0.00894649088920829,0.00441786802391997,-0.0112315763210551,-0.0282706451979413,-0.0299592275403826,-0.00755984699164314,0.0258026399590376,0.0399972998223184,0.0147952130489808,-0.0358716275249289,-0.0738719855670202
"102","5",53,1,-0.028541880559243,-0.0298745323695091,-0.031879286820141,-0.0328505385576801,-0.0312046147567653,-0.0268216976123334,-0.0207365530521741,-0.0133698491817602,-0.00376753017916887,0.00866221454755789,0.0220442048661282,0.0327635683317207,0.0385297860313027,0.0397865550569982,0.0375892276126875,0.0311769069915628,0.0190796821967258,0.00247818955034784,-0.0139798893069087,-0.0253789035531702,-0.0298635251999493,-0.0284836650927611,-0.0229545233351836,-0.0148270195727349,-0.0062676107562778,0.00010884453962845,0.00283087678654259,0.00220302634123315,-0.000941216608145057,-0.00607533410359884,-0.0119188849748131,-0.0156899774691512,-0.0150111611933146,-0.0105417070638267,-0.00551474501325666,-0.00235259123708498,-0.000627721744267173,0.00134180102004522,0.00393819471804724,0.00606635573109426,0.00680641526750358,0.00623817623265954,0.0048867270328814,0.00323759526621115,0.00172744275503622,0.000426468019387505,-0.00122893335080509,-0.00352849885730921,-0.00528679317103564,-0.00468601257216328,-0.00182293853555349,0.000729702884183503
"103","6",53,1,0.831783093438437,0.404339729295653,-0.095747507518535,-0.273906246213083,-0.129642634481182,0.0724313044869627,0.192306081251712,0.257044495059795,0.238090679208367,0.0541688962575737,-0.198092535893413,-0.25675212048727,-0.0383290987010234,0.199054098236561,0.172074059823841,-0.0591714351122912,-0.191778282625756,-0.0860408063751255,0.0966169410910949,0.156282945965773,0.0915681562945325,0.0170521062379541,-0.026975293011998,-0.078631374750505,-0.136997156142556,-0.150144901684819,-0.104513449555344,-0.0413981929719833,0.0180991212748802,0.0930359018980269,0.172100902422864,0.188524613509378,0.105190175399476,-0.014636355062482,-0.0681180449485934,-0.031968147815328,0.0153844704617558,-0.00790835010832147,-0.0912505254042033,-0.143424038896526,-0.0909419702020786,0.041273780150207,0.146748669193904,0.13689239792178,0.0253129004116399,-0.0892726974054154,-0.120970877552059,-0.0687160540634686,0.00489576016701143,0.045137390768204,0.045386144349246,0.0329156981247687
"104","7",53,1,0.113978307287221,0.108738098481552,0.0914800291813642,0.0587128410365616,0.0177836936655287,-0.0160150866950661,-0.0314173730751737,-0.0300974203972286,-0.0225853126612163,-0.0166262992705546,-0.0125890766213508,-0.0100711669210445,-0.0136071387853751,-0.0270655515217597,-0.0443631320496092,-0.0518242396436328,-0.04208060026094,-0.0223893229780026,-0.0066244339896917,-0.00133884647825777,-0.002615310619003,-0.00450802044203291,-0.00557785229367092,-0.00617891589217656,-0.00384268791558906,0.00461320084417327,0.0174481409476983,0.0279829735877599,0.0312078807972624,0.0284822925914221,0.0243231998706284,0.0197861452110932,0.0112669974527528,-0.00350965831872196,-0.0198748278411176,-0.0286427311625785,-0.0247607567111596,-0.0124564331957093,-0.0007934850801945,0.00509403833148925,0.00687451636621184,0.00781914172665488,0.00769011871338909,0.00450334591135659,-0.000621003712903079,-0.00348905327191318,-0.00184034165731406,0.00208021889998156,0.00479766270210114,0.00554809827090885,0.00571562358638422,0.0059948602535731
"105","8",53,1,0.0702177013913956,0.110059420715271,0.110262401404846,0.0149103178681487,-0.119717998196301,-0.189559310944722,-0.163182679711108,-0.0931990349486504,-0.0313683973419878,0.0149660300913894,0.046316440243916,0.0463106625186909,0.0153906240903794,-0.00789439422777005,0.00936327238619206,0.0472726849920357,0.0565376149314447,0.0197365284038218,-0.0324780871068526,-0.0599860015865878,-0.0490537549283312,-0.0158132513566367,0.00684357142201453,-0.00798465616185173,-0.0492314932002065,-0.0635176326877682,-0.0115256996917616,0.0694626664167026,0.0936930230998239,0.0321754765771063,-0.0436265840985102,-0.0513119080411863,-0.00281452464290122,0.0224000425786812,-0.0054495986507499,-0.0317209955910416,-0.0100843013123748,0.0253301727016952,0.0187726926168068,-0.0144713499368156,-0.012027654314916,0.0293337308706536,0.0348892563404162,-0.03738440401138,-0.115614073691456,-0.0907900636957497,0.0421124681390066,0.165353807273089,0.165246362552875,0.0446588987069678,-0.0998635696632699,-0.182335024090864
"106","9",53,1,-0.0285183864626224,-0.0287678656459025,-0.0293129451168035,-0.0299961207586845,-0.0304166230692,-0.0301313834683161,-0.0288900991375569,-0.0266995706571718,-0.0237463731966181,-0.0203240012134092,-0.0167797386898372,-0.0134124452310231,-0.0103700815767056,-0.00766767760404341,-0.00530121862497945,-0.00330301134453848,-0.00169353055173938,-0.000447155458843218,0.000463987706250002,0.00103779635840229,0.00128921953565952,0.00130004513971937,0.00119334892258949,0.00108159145235298,0.00104684302849378,0.00110646006111859,0.0011462616093536,0.000950552247774183,0.000405248890551047,-0.000326345030993158,-0.000917993278633844,-0.00119639027711904,-0.00127421427989516,-0.00134540493346802,-0.001437908482951,-0.00143657347762072,-0.00127271579601573,-0.000968731422144042,-0.000505002682705369,0.000236440608749833,0.00134033996447491,0.00273409653869439,0.00424791299658667,0.00575369497654932,0.00718161908770676,0.00841754477996948,0.0092548699709607,0.00949150296958567,0.00908966769447339,0.00826433763334133,0.00742059421735264,0.00693342365985283
"107","10",53,1,0.0260597125536894,0.0213522411262184,0.0117770604568488,-0.00111146986483712,-0.0142973369445669,-0.0239850075716901,-0.027206836064634,-0.024065780331596,-0.0179109374491011,-0.012279055725366,-0.00774239207353844,-0.00239761752605405,0.00490573141426953,0.0128492549779144,0.0190806091476587,0.022148990703994,0.02155849487038,0.017024193650792,0.00883662762982862,-0.00125202974285354,-0.0103153571857066,-0.0155315211469209,-0.015079199527281,-0.00863985020603408,0.00173240596753743,0.0113710028768277,0.0152507722371338,0.0117066468757812,0.00362537809740893,-0.00470051020483941,-0.0115411656957356,-0.0178171304541617,-0.0236065288202787,-0.0260388746294731,-0.0216848933052103,-0.0106566313537031,0.00269788065658894,0.0135444009109644,0.020439659077212,0.0249119507204836,0.0276260486923738,0.0263404211692446,0.0187035270814713,0.00656229659815333,-0.00411380892332058,-0.00848249699059345,-0.00734467273937378,-0.00559514676441708,-0.00671389388726329,-0.00994775637985734,-0.0126678234640063,-0.0137613803588659
